"Otu00013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112
"Otu00018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00019",0,0.000270416441319632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00020",0,0,0.000270855904658722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027063599458728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00024",0,0,0,0,0,0,0,0,0,0,0.000271886895051658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270562770562771,0,0,0,0,0,0
"Otu00027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00029",0,0,0.000270855904658722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00031",0,0.0216333153055706,0.0154387865655471,0.0621789672884563,0,0.0111081007856949,0.0246478873239437,0.0159588855829051,0.00162162162162162,0,0.00163132137030995,0.136216216216216,0.236550419032171,0.0502307901167526,0,0,0,0,0.0437837837837838,0,0.0562466197944835,0.0027063599458728,0,0.0611141157382369,0.0008110300081103,0,0,0,0,0.015430427720628,0,0.0181522622595503,0,0,0,0,0,0,0
"Otu00032",0,0.000270416441319632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00033",0,0,0.000270855904658722,0.000540686672073533,0.000810810810810811,0,0,0,0.00648648648648649,0.0835135135135135,0,0.00027027027027027,0,0,0,0.000271076172404446,0,0,0.00027027027027027,0.00676223965377333,0,0,0.000541418516513265,0.000540832882639265,0.0016220600162206,0.00189189189189189,0.000540979172301866,0.00027063599458728,0.00432900432900433,0.000270709258256632,0.000271517784414879,0,0,0,0,0,0,0,0.00407497962510187
"Otu00034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00035",0,0,0,0,0,0,0,0,0,0,0,0,0.0008110300081103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00041",0,0,0,0,0.000540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027063599458728,0,0,0,0,0,0,0,0,0,0,0
"Otu00042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00044",0,0.232287723093564,0.00352112676056338,0,0,0.0138173936602547,0.101570964247021,0.004057343792264,0.00297297297297297,0,0.00598151169113649,0,0.00270343336036767,0.00217214227531903,0.0791891891891892,0.000813228517213337,0,0,0,0.00189342710305653,0.123580313683072,0,0.152409312398484,0,0,0.000810810810810811,0,0.00324763193504736,0.00108225108225108,0,0.0065164268259571,0,0.0257034632034632,0,0.0381390316472816,0,0,0.00864864864864865,0
"Otu00045",0.270613679372803,0.000811249323958897,0,0,0.0113513513513514,0,0.00920910075839653,0.08114687584528,0.0618918918918919,0.249459459459459,0.00135943447525829,0,0.0135171668018383,0.00190062449090415,0.275135135135135,0.0116562754133912,0,0,0,0,0.0524607896160087,0,0.0151597184623714,0,0.00351446336847797,0,0,0,0,0,0.015748031496063,0,0.0357142857142857,0,0,0,0,0.00702702702702703,0
"Otu00046",0,0.0289345592212007,0.016522210184182,0.0948905109489051,0,0.0298022216201571,0.0151679306608884,0,0.00135135135135135,0,0.00271886895051659,0.137837837837838,0.0929981075966477,0,0,0,0,0,0.124864864864865,0,0.0251487290427258,0.00216508795669824,0,0.07355327203894,0,0,0,0,0,0.02652950730915,0,0,0,0,0,0,0,0,0
"Otu00047",0.000270343336036767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108254397834912,0.0648648648648649,0,0,0,0,0,0,0.0048661800486618,0,0,0,0.901785714285714,0,0,0.381468436738011,0,0,0,0,0.0643243243243243,0,0
"Otu00049",0.00216274668829413,0,0,0,0,0,0,0,0,0.265135135135135,0,0,0,0,0.00675675675675676,0.0552995391705069,0,0.123243243243243,0,0.193941033270219,0,0,0,0,0.0246012435793458,0.177567567567568,0.000540979172301866,0,0.0340909090909091,0,0.111050773825686,0,0,0,0,0,0,0,0.165172507470796
"Otu00050",0,0.0497566252028123,0,0,0,0.0203196965591981,0.0173347778981582,0,0,0.0127027027027027,0.0184883088635128,0,0,0,0.0135135135135135,0.00515044727568447,0,0,0,0.00459832296456586,0.0213628988642509,0,0.00162425554953979,0,0.008110300081103,0,0,0,0,0,0,0,0.225378787878788,0,0,0,0,0,0
"Otu00051",0,0.00973499188750676,0.00325027085590466,0.00432549337658827,0,0.00460579788675156,0.0037919826652221,0,0.00162162162162162,0,0,0.174054054054054,0.0851581508515815,0,0,0,0,0,0.227027027027027,0,0.00405624661979448,0.0108254397834912,0,0.00865332612222823,0,0,0,0,0,0.00757985923118571,0,0,0,0,0,0,0,0,0
"Otu00052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00056",0,0.0186587344510546,0,0.072992700729927,0,0.010295312923327,0.00704225352112676,0.00270489586150933,0,0,0.000543773790103317,0.0997297297297297,0,0.00325821341297855,0,0,0.228416779431664,0.00027027027027027,0.00486486486486486,0,0,0,0,0.0383991346673878,0,0,0,0,0,0,0,0.00866973719859117,0,0,0.0008114687584528,0,0.235675675675676,0,0
"Otu00057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374054054054054,0,0,0,0,0,0,0,0,0.888287800919665,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00058",0,0.0343428880475933,0.00433369447453954,0,0,0.0197778379842861,0.219393282773564,0,0,0.000810810810810811,0,0,0.0016220600162206,0.00760249796361662,0.092972972972973,0,0,0,0,0.00703272923992426,0.0411032990805841,0,0.00812127774769897,0,0,0,0,0,0,0,0.000271517784414879,0,0.0581709956709957,0,0,0,0,0,0
"Otu00059",0,0.00486749594375338,0,0.251959989186267,0,0,0,0,0.00243243243243243,0,0.00135943447525829,0.000810810810810811,0.000270343336036767,0,0,0,0,0,0.000540540540540541,0,0.00189291508923743,0.240054127198917,0,0.156571119524067,0.00108137334414707,0,0,0,0,0.179209528965891,0,0,0,0.000270489586150933,0,0,0,0,0
"Otu00060",0.000270343336036767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271517784414879,0,0,0,0,0,0,0,0
"Otu00067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00068",0,0.0256895619253651,0.00541711809317443,0,0.245945945945946,0.00243836358710377,0.00352112676056338,0.0246145523397349,0,0.101621621621622,0.033442088091354,0.00027027027027027,0.00351446336847797,0.00434428455063807,0.00756756756756757,0.0100298183789645,0,0,0,0.00595077089532053,0.020551649540292,0,0.0517054683270168,0,0.000270343336036767,0.00243243243243243,0,0.0446549391069012,0,0,0.0684224816725496,0,0.012987012987013,0,0.0614011360562618,0,0,0,0.00733496332518337
"Otu00069",0,0.0329908058409951,0.00135427952329361,0.0210867802108678,0,0.0360335952316445,0.0257313109425785,0,0,0,0.00435019032082654,0.0278378378378378,0.122465531224655,0,0,0,0,0,0.0337837837837838,0,0.0840995132504056,0.00189445196211096,0,0.0159545700378583,0,0,0,0,0,0.00243638332430969,0,0,0,0,0,0,0,0,0
"Otu00070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00079",0.0167612868342795,0,0.0460455037919827,0,0,0,0,0.0178523126859616,0,0,0,0,0,0.00352973119739343,0,0.00677690431011114,0,0,0,0,0,0,0.0289658906334597,0,0,0,0,0.0192151556156969,0,0,0,0,0,0.0235325939951312,0,0.00216216216216216,0,0.0216216216216216,0
"Otu00080",0,0.00216333153055706,0.00866738894907909,0.0943498242768316,0,0.0376591709563804,0.00677139761646804,0.0129835001352448,0.00108108108108108,0,0,0.0297297297297297,0.0643417139767505,0,0,0,0,0,0.0245945945945946,0,0.00459707950243375,0.00108254397834912,0,0.0297458085451595,0,0,0,0,0,0.0121819166215485,0,0.0514765646166351,0,0,0,0,0.000540540540540541,0,0
"Otu00081",0,0.068415359653867,0.00487540628385699,0,0.00243243243243243,0.0186941208344622,0.0371072589382449,0.0246145523397349,0.00540540540540541,0,0.0125067971723763,0,0.00108137334414707,0.00380124898180831,0.00540540540540541,0.0349688262401735,0,0,0,0.00108195834460373,0.0749053542455381,0,0.0495397942609637,0,0,0,0,0.0102841677943166,0,0,0.0108607113765952,0,0.02245670995671,0,0.0210981877197728,0.00027027027027027,0,0,0.00624830209182287
"Otu00083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810810810810811,0,0,0
"Otu00084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540540540540541,0
"Otu00085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271517784414879,0,0,0,0,0,0,0,0
"Otu00086",0,0,0,0,0,0,0,0,0,0,0,0.00027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00091",0.175723168423898,0.00486749594375338,0,0,0.04,0,0.00135427952329361,0.0394914795780362,0,0,0,0,0,0.00190062449090415,0.0194594594594595,0.00867443751694226,0,0,0,0,0,0,0.00460205739036275,0,0.0064882400648824,0.00864864864864865,0,0.00487144790257104,0,0,0.0105891935921803,0,0.0484307359307359,0,0.0048688125507168,0.00486486486486486,0,0,0
"Otu00092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00099",0,0.00270416441319632,0.037919826652221,0,0,0,0.0639219934994583,0.0016229375169056,0,0,0,0,0,0.000271517784414879,0.0159459459459459,0.00108430468961778,0,0,0.00027027027027027,0.0346226670273194,0,0,0.00135354629128316,0,0,0,0,0.00108254397834912,0,0,0,0,0.177218614718615,0,0.00189342710305653,0,0,0,0
"Otu00101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108108108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00109",0.0008110300081103,0.000270416441319632,0.00406283856988082,0,0.00432432432432432,0.00135464643727987,0.0105633802816901,0.00459832296456586,0,0,0.012778684067428,0,0,0.0078740157480315,0.00891891891891892,0.0284629981024668,0,0,0,0.00108195834460373,0.0137912385073012,0,0.015430427720628,0,0,0,0,0.00893098782138024,0.000541125541125541,0,0.0448004344284551,0,0.0137987012987013,0,0.0292128753043008,0,0,0.00027027027027027,0
"Otu00110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162999185004075
"Otu00111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00114",0,0.00811249323958897,0.016522210184182,0.0673154906731549,0,0.0113790300731509,0.00406283856988082,0,0,0,0.0108754758020663,0.042972972972973,0.00756961340902947,0,0.00027027027027027,0,0,0,0.0864864864864865,0.0008114687584528,0.00378583017847485,0.00189445196211096,0,0.0881557598702001,0.00108137334414707,0,0,0,0,0.0257173795343801,0,0,0,0,0,0,0,0,0
"Otu00116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00118",0,0,0,0,0.000540540540540541,0,0,0,0.00567567567567568,0.0194594594594595,0,0,0,0.000543035568829758,0,0.000271076172404446,0,0,0,0.00135244793075467,0,0,0,0.000540832882639265,0.0008110300081103,0,0.00351636461996213,0,0.000811688311688312,0,0,0,0,0,0,0,0,0,0.00162999185004075
"Otu00119",0,0,0,0,0,0.000812787862367922,0.000270855904658722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00128",0.000270343336036767,0,0,0,0,0.00189650501219182,0,0.0589667297809034,0,0,0.00299075584556824,0,0,0.0187347271246267,0,0.0734616427216048,0,0,0,0,0,0,0.000541418516513265,0,0,0.000810810810810811,0,0.0192151556156969,0,0,0,0,0,0,0.0494995942656208,0,0,0,0
"Otu00129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00131",0,0.00243374797187669,0,0,0.0216216216216216,0,0,0.0024344062753584,0,0,0,0,0,0.00190062449090415,0,0.00460829493087558,0,0,0,0,0,0,0.021386031402274,0,0,0,0,0.0240866035182679,0,0,0.00325821341297855,0,0.0508658008658009,0,0.282391127941574,0,0,0.0116216216216216,0
"Otu00132",0,0,0,0,0,0.303169872663235,0,0,0,0,0.00353452963567156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00133",0,0,0,0,0.00027027027027027,0,0,0,0.00189189189189189,0.0194594594594595,0,0,0,0,0,0,0,0,0,0.00189342710305653,0,0,0,0,0.0008110300081103,0.00027027027027027,0,0,0.00162337662337662,0,0,0,0,0,0,0.00027027027027027,0,0,0.00190165715838087
"Otu00134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167794316644114,0,0,0,0,0,0,0,0,0,0,0.00027063599458728,0,0,0,0.210512056353292,0,0,0,0,0.0505405405405405,0,0
"Otu00135",0,0,0.00947995666305525,0,0.314054054054054,0.0010837171498239,0.0400866738894908,0.0127130105490939,0,0,0.00299075584556824,0,0,0.00162910670648928,0.00162162162162162,0.0178910273786934,0,0,0,0.0316472815796592,0.00513791238507301,0,0,0,0,0,0,0.0110960757780785,0,0,0.00190062449090415,0,0.00324675324675325,0,0.0056802813091696,0,0,0,0
"Otu00136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000540979172301866,0,0,0,0
"Otu00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326928281461434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062972972972973,0,0
"Otu00139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otu00141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
